20/01/2022;5;6,8;9,4;7,2;6,8;7,2;8;6,8;7;6,8;7;6,8;6,8;6,8;6,4;7,6;7,4;6,8;7,2;7,2;8,6;7;7;7;7,8;6,8;6,8;6,6;9,2;8,8;7;6,6;6,8
20/01/2022;6;8;8,6;7,8;6,6;6,8;6,8;6,6;7,2;7,4;6,6;6,6;6,8;7;7,2;6,8;6,8;7,2;6,8;7,6;7,2;6,8;6,8;8,6;7,4;6,8;6,8;6,8;6,6;7,2;7,4;8,6;7,2
21/01/2022;1;7,4;6,8;9,2;7;6,8;6,2;8,6;6,8;6,6;7,2;6,8;8,2;6,8;6,6;6,8;6,8;6,8;7,4;8,2;6,8;6,2;7,2;6,6;6,2;7,2;6,6;6,4;6,4;6,6;7,2;7,2;6,8
21/01/2022;2;7,6;8,4;6,8;6,4;7,2;6,8;6,8;7;6,8;6,6;6,8;6,6;6,8;7,4;7;6,8;7,4;8,2;6,8;6,6;7,2;6,6;6,6;6,6;6,4;6,4;6,6;7,2;7,4;6,8;9,2;7
21/01/2022;3;6,2;8,6;6,8;6,6;7,2;6,8;8,2;6,8;6,6;7;6,8;7,4;8,2;6,8;6,2;7,2;6,6;6,4;6,6;7,2;7,4;6,8;9,2;7;6,6;6,8;7,4;7;6,8;7,4;8,2;6,8
21/01/2022;4;8,8;6,2;6,6;6,4;6,4;6,6;7,2;7,4;6,8;6,8;7,4;8,2;6,8;6,6;7,2;8,6;7,4;7,2;6,8;6,8;6,8;8,2;6,8;6,6;6,8;7,4;7;6,8;7,4;7,6;7,8;8
21/01/2022;5;6,6;6,6;6,4;6,4;7;7,2;6;6,4;9;6,2;9,2;7;6,8;6,2;8,6;6,8;6,6;7,2;6,8;6,8;9,2;7;6,6;6,8;7,4;7;6,8;7,4;8,2;6,8;6,8;7,2
24/01/2022;2;8;9;7,2;7,6;8;8,2;8,4;7,8;8,2;8,6;7,4;7,8;9;7,8;8,4;8;9,6;8,8;8;8;7,8;8,8;7,8;12;7,4;8,8;7,6;8,4;8,2;8,2;9;8,4
24/01/2022;3;8,4;8,2;8,2;8;9;7,2;7,6;8;8,2;8,6;7,4;7,8;9;7,8;8,4;8;7,4;8,8;7,6;8,4;8,2;8,2;8;8,4;8,2;8,2;8;9;16;7,6;8,6;8
24/01/2022;4;8,4;8,2;8,2;8;9;14;7,6;8;8,8;7,8;11;7,4;8,8;7,6;8,4;8,2;7,4;8,8;7,6;8,4;8,2;8,2;8;8,4;8,2;8,2;8;9;7,2;7,6;9,8;9,6
24/01/2022;5;8;8;7,8;8,8;7,8;11;7,4;7,6;8;8,2;8,2;9;8,4;8,4;8,2;8;8,2;8,2;9;8,4;8;7,8;8,8;7,8;18;7,4;8;8,2;8,8;9;8,6;7,8
24/01/2022;6;8,4;8,2;8,2;8;9;7,2;7,6;8;7,8;8,6;9,2;8,4;8,2;8,2;8;9;18;7,6;8;8;8,2;8,2;9;8,4;8;8;8,8;8,8;7,8;12;7,4;8,2
25/01/2022;2;7,4;7,2;9,4;8,6;9;9;7,8;8,6;7,8;7,8;9;7,8;8,6;8,4;7,6;7,4;7,8;7;7,8;10;7,6;7,8;8,6;9,6;8;7,6;8,8;8,4;8,8;7,4;8,8;8,4
25/01/2022;3;9,2;9;7,2;8,4;7;7,6;9;8;7,4;9,4;7,6;7,8;7,8;8;7,8;9;9,4;7;7,2;8,6;7;9,6;7,6;7,2;7,2;7,2;7,2;7;8;9;9;14
25/01/2022;5;7,2;9;8,4;9,4;8,6;9;8;8,8;9,6;16;10;11;9,4;7,8;8,2;8;9,2;8,8;7,2;7;8,6;7,2;8,4;8,2;7;7,2;7;9,6;7,2;7;8,8;9
25/01/2022;6;8,2;8,6;18;7,8;7,6;7,4;8,2;8;11;7,8;9;8;10;9,6;9,2;8,2;7,6;10;7,4;9;7,4;10;7,4;10;8;9;8;7;12;8,6;9;7,2
26/01/2022;2;6,4;8,2;8,6;8,6;8,2;6,4;7,6;6,6;6,4;7,4;6,6;6,4;7;8,6;6,4;10;6,8;6,2;6,6;6,6;8,4;7,6;6,8;6,6;6,4;9,2;6,8;6,8;6,8;8;6,6;6,4
26/01/2022;4;8,8;6,2;6,6;6,4;6,4;6,6;7,2;7,4;6,2;6,6;6,2;7,2;6,2;6,8;6,4;6,6;6,6;6,4;6,4;7;7,2;6,4;7,2;7,2;6,8;6,2;6,8;7,8;6,6;7,2;7;8,2
26/01/2022;5;6,6;6,8;7,6;7,4;6,8;7,2;7,4;6,2;6,6;6,2;7,2;6,2;6,8;6,4;6,6;7,2;6,6;6,2;9,2;7;6,6;6,8;7,2;7,2;6,8;6,2;6,8;7,8;6,8;7,2;6,8;7,6
26/01/2022;6;6,6;7,6;6,2;8,4;6,6;6,8;7,6;7,4;6,8;6,6;7,2;7,4;6,8;9,2;7;6,6;6,8;7,4;7;6,6;6,8;7,6;7,4;6,8;6,6;7,8;6,6;6,8;6,8;7,2;7;6,8
27/01/2022;2;7,6;7;8,8;9,4;7,4;6,8;7;7,8;7,6;7,2;7,6;7,2;7,6;7,2;7,6;6,8;6,8;6,8;9;8;7,2;7,4;7;7,4;7,2;6,6;8,6;7;6,8;7,8;7,6;8,6
27/01/2022;4;7,2;9;8,4;9,4;8,6;9;8;8,8;9,6;8;10;11;9,4;7,8;8,2;8;9,2;8,8;7,2;7;8,6;7,2;8,4;8,2;7;7,2;7;9,6;7,2;7;8,8;9
27/01/2022;5;8,2;8,6;9,6;7,8;7,6;7,4;8,2;8;11;7,8;9;8;10;9,6;9,2;8,2;7,6;10;7,4;9;7,4;10;7,4;10;8;9;8;7;12;8,6;9;7,2
27/01/2022;6;9,6;7;8;7;8;7,2;7,8;7,4;9;6,6;7,6;7;9;7;9;7;7,6;7,8;8,2;6,8;8;7,8;8,6;7,2;12;7,4;7;8,2;7,8;7,6;7,8;7,6
28/01/2022;2;7,2;6,4;6,8;6,8;7,4;8;7,8;7,4;7,8;7;7,4;8,6;7,6;6,4;8,4;6,8;7;7,8;6,8;7,8;7,8;8;6,8;7,2;7;7,4;7,6;7,8;7,6;6,8;7,6;7,2
28/01/2022;4;6,8;9,4;7,2;6,8;7,2;8;6,8;7;6,8;7;6,8;6,8;6,8;6,4;7,6;7,4;6,8;7,2;7,2;8,6;7;7;7;7,8;6,8;6,8;6,6;9,2;8,8;7;6,6;6,8
28/01/2022;5;8;8,6;7,8;6,6;6,8;6,8;6,6;7,2;7,4;6,6;6,6;6,8;7;7,2;6,8;6,8;7,2;6,8;7,6;7,2;6,8;6,8;8,6;7,4;6,8;6,8;6,8;6,6;7,2;7,4;8,6;7,2
28/01/2022;6;6,6;8,8;7,8;6,6;7,8;7,6;6,8;7,6;6,2;7,6;8,2;7,8;8,2;7,8;8,2;6,8;6,6;7;6,8;6,8;7;8,8;8,6;6,6;6,6;6,2;7,2;6,8;7;9,6;7,2;7,4
03/02/2022;2;7,2;6,4;6,8;6,8;7,4;8;7,8;7,4;7,8;7;7,4;8,6;7,6;6,4;8,4;6,8;7;7,8;6,8;7,8;7,8;8;6,8;7,2;7;7,4;7,6;7,8;7,6;6,8;7,6;7,2
03/02/2022;4;6,8;9,4;7,2;6,8;7,2;8;6,8;7;6,8;7;6,8;6,8;6,8;6,4;7,6;7,4;6,8;7,2;7,2;8,6;7;7;7;7,8;6,8;6,8;6,6;9,2;8,8;7;6,6;6,8
03/02/2022;5;8;8,6;7,8;6,6;6,8;6,8;6,6;7,2;7,4;6,6;6,6;6,8;7;7,2;6,8;6,8;7,2;6,8;7,6;7,2;6,8;6,8;8,6;7,4;6,8;6,8;6,8;6,6;7,2;7,4;8,6;7,2
03/02/2022;6;6,6;8,8;7,8;6,6;7,8;7,6;6,8;7,6;6,2;7,6;8,2;7,8;8,2;7,8;8,2;6,8;6,6;7;6,8;6,8;7;8,8;8,6;6,6;6,6;6,2;7,2;6,8;7;7,8;7,2;7,4
04/02/2022;2;7,2;7,2;7,8;6,6;6,8;6,8;6,6;6,8;6,8;7,6;8,2;6,8;6,6;6,8;6,2;6,8;7;6,6;6,4;7,8;6,8;6,8;6,6;6,8;6,8;7,6;8,2;7,2;7,8;6,6;6,8;8,2
04/02/2022;3;8,2;6,8;6,6;6,8;7,6;7,4;6,8;7,2;7,8;6,6;6,8;6,8;6,6;7,8;8,6;8,2;7,8;8,2;6,8;6,6;6,8;7,6;7,4;6,8;7,2;7,8;6,6;6,8;7,2;6,8;6,8;7
04/02/2022;4;6,8;7,6;7,8;7,2;7,8;6,6;6,8;6,8;6,6;8,2;6,8;6,6;6,8;7,6;7,4;6,8;6,8;6,8;7,4;7,2;8,2;6,8;6,6;6,8;7,6;7,4;6,8;7,6;7,8;8;8,2;7
04/02/2022;5;6,8;6,6;6,8;6,8;8;7,2;6,8;6,8;7,4;7,6;8,4;8,6;7,8;8,2;6,8;6,6;6,8;6,2;6,8;7;6,6;6,8;6,8;6,6;6,8;7,6;7,8;6,8;8,4;7,4;6,8;7
04/02/2022;6;6,8;8,6;7;7,2;7,8;8;7;6,8;6,8;8,4;7,4;7;8,4;7,6;7,8;8,6;8,2;7,6;7;14;8,6;8,4;8,6;8;7,8;8,2;8,4;7,6;7,6;7,8;8,4;8,2
07/02/2022;1;9;8,6;7;7,2;7,8;9;7;12;9,8;8,4;7,4;7;8,4;7,6;7,8;8,6;8,2;7,6;7;6,8;8,6;8,4;8,6;8;7,8;8,2;8,4;7,6;7,6;7,8;8,4;8,2
07/02/2022;2;7,2;7,8;8,4;8,6;7,6;8,4;9,8;7,4;7,6;8,2;7;7,4;14;7;7,6;7,8;8,6;7,8;7,8;7,6;8,4;6,8;7,4;9,6;6,8;7,8;8,4;8,6;7,8;8,2;8,4;7,6
07/02/2022;3;7;7,2;7,8;9;7;6,8;6,8;8,4;7,4;7,6;8,6;8,2;8,6;6,8;12;6,8;7;6,8;7,4;16;6,8;6,8;8;7,8;7,6;8,4;6,8;7,6;7,8;7,6;7,8;9,2
07/02/2022;5;7;6,8;8;8,4;8;9;6,8;8,8;6,8;7,6;7,8;6,8;9,4;7,8;8,6;8,2;7,8;8,2;6,8;7,6;7,8;7,8;7,6;8,4;6,8;7;7,8;6,8;16;6,8;6,8;7
07/02/2022;6;7,4;6,8;7,6;7,6;9,4;8,6;8;7,6;7,8;18;7,4;8,6;6,8;7,4;6,8;6,8;8,4;6,8;7,4;7,2;8,2;6,8;7,6;7,6;9,2;7;7,6;7,8;7,8;8;8,2;7
08/02/2022;2;8,2;8,2;8,2;8,4;7;7;7,2;7;7;7,2;6,8;9,2;6,8;7,2;6,6;6,6;6,8;7,6;7;6,8;8,6;8,4;7,6;7;7,8;8,6;6,4;6,8;6,8;6,8;8,4;8,2
08/02/2022;3;9,4;7,2;7;7,4;6,6;8,2;7,8;6,8;7,2;7,2;7;6,8;8,4;8,8;6,6;6,8;8,6;7,6;7,8;7,2;9,4;7,4;6,8;6,8;7;6,8;8,2;6,6;6,6;8,4;7,8;7,8
08/02/2022;5;8,2;6,8;6,6;6,8;7,6;7,4;6,8;7,2;7,8;6,6;6,8;6,8;6,6;7,8;8,6;8,2;7,8;8,2;6,8;6,6;6,8;7,6;7,4;6,8;7,2;7,8;6,6;6,8;7,2;6,8;6,8;7
08/02/2022;6;6,8;7,6;7,8;7,2;7,8;6,6;6,8;6,8;6,6;8,2;6,8;6,6;6,8;7,6;7,4;6,8;6,8;6,8;7,4;7,2;8,2;6,8;6,6;6,8;7,6;7,4;6,8;7,6;7,8;8;8,2;7
09/02/2022;2;8;8,8;7,2;7,4;6,8;7,2;7,8;7,4;7,2;6,6;6,6;6,8;7;7,4;6,8;7,6;6,8;8,2;7,2;6,8;7;6,8;7;7,2;7,8;7,4;7,2;6,8;7,2;7,6;6,8;6,8
09/02/2022;3;7,4;7,2;7;8;9,8;7;8,4;7,4;7,2;7,4;6,8;7,4;6,8;7,6;7,2;7;7,6;6,8;6,8;6,8;6,8;6,6;7,4;6,8;6,8;7,4;7,6;6,8;7,4;7;6,8;6,8
09/02/2022;4;9,2;6,8;7,4;7;6,8;6,8;8,4;7,8;7,6;7;6,8;7,2;7,2;7;7;9,4;8,8;8,6;7,4;7,2;7,6;6,8;6,8;7,4;7,6;6,6;6,8;8,2;7,4;7,6;6,8;6,8
09/02/2022;5;7,6;8,4;6,8;6,4;7,2;6,8;6,8;7;6,8;6,6;6,8;6,6;6,8;7,4;7;6,8;7,4;8,2;6,8;6,6;7,2;6,6;6,6;6,6;7;6,8;6,8;7,2;7,4;6,8;9,2;7
09/02/2022;6;7,6;8,6;6,8;6,6;7,2;6,8;8,2;6,8;6,6;7;6,8;7,4;8,2;6,8;6,8;7,2;6,6;6,4;6,6;7,2;7,4;6,8;9,2;7;6,6;6,8;7,4;7;6,8;7,4;8,2;6,8
11/02/2022;1;7,2;7;6,8;6,8;7,4;8;7,8;7,4;7,8;7;7,4;8,6;7,6;7;8,4;6,8;7;7,8;6,8;7,8;7,8;8;6,8;7,2;7;7,4;7,6;7,8;7,6;6,8;7,6;7,2
11/02/2022;2;6,8;9,4;7,2;6,8;7,2;8;6,8;7;6,8;7;6,8;6,8;6,8;8,4;7,6;7,4;6,8;7,2;7,2;8,6;7;7;7;7,8;6,8;6,8;8,6;9,2;8,8;7;9;6,8
11/02/2022;3;8;8,6;7,8;7;6,8;6,8;7;7,2;7,4;7,6;8,6;6,8;7;7,2;6,8;6,8;7,2;6,8;7,6;7,2;6,8;6,8;8,6;7,4;6,8;6,8;6,8;8;7,2;7,4;8,6;7,2
11/02/2022;4;7;8,8;7,8;8,6;7,8;7,6;6,8;7,6;7,4;7,6;8,2;7,8;8,2;7,8;8,2;6,8;7;7;6,8;6,8;7;8,8;11;7,6;8;8;7,2;6,8;7;12;7,2;7,4
11/02/2022;5;6,8;7,4;6,8;7,2;7,6;7,6;8,2;7,6;8,8;7,2;7;8,6;7,6;7,2;7;8;6,8;6,8;7;7;10;8,8;7;7,2;6,8;8,4;7,6;6,8;7,4;8,2;8,4;8,4
11/02/2022;6;7,6;7;8,8;9,4;7,4;6,8;7;7,8;7,6;7,2;7,6;7,2;7,6;7,2;7,6;6,8;6,8;6,8;9;8;7,2;7,4;7;7,4;7,2;8,6;8,6;9;6,8;7,8;7,6;8,6
14/02/2022;1;7;7,2;7,2;7,2;6,8;6,8;9;7,2;7,2;7,4;7,2;6,8;6,8;8,2;9;8,4;8,6;7,6;8,4;9,8;7,4;7,6;8,2;7;6,8;7,8;7,4;8,2;8,6;7,8;7,6;8,2
14/02/2022;2;8,6;8,2;6,8;7,8;6,8;8,6;6,8;6,8;8;7,6;8,4;9,8;7,8;8,4;8,6;7,6;8,4;9,8;7,4;7,6;8,2;7;6,8;8;7,6;7;7,4;7,6;7,4;9;8,6;8
14/02/2022;3;7;7,4;6,8;7,4;9;7;8,4;7,6;7,8;8,6;7,8;8,4;8,6;8;7,8;8,2;8,4;7,6;7,6;7,8;6,8;6,6;6,8;6,8;8;7,6;8,6;7;7,2;7,8;7,8;7,8
14/02/2022;4;6,8;8,6;7;7,2;7,8;8;7,6;8,4;9,8;8,6;7,4;9;7;6,8;8,2;7,6;7;6,8;7,8;7,4;8,2;8,6;7,8;7,6;8,4;6,8;7,4;7,6;7,2;6,8;7,8;7,6
14/02/2022;5;6,8;7,8;7,4;8,2;8,6;8;7,6;7;8;7,6;7,2;7,8;6,8;8,6;7;7,2;8,4;8,6;8;7,8;8,2;8,4;7,6;7,6;7,8;8,6;6,8;6,8;8,6;8,4;7,8;7,8
14/02/2022;6;9;6,8;6,8;6,8;6,8;7,4;9;7;9,4;8,4;8,4;7;6,8;9,4;7;7,6;6,8;6,8;6,8;6,8;8,6;6,8;8,8;7;9,4;8;7;9,2;8,8;8,8;6,8;8,2
15/02/2022;2;9;7,2;7,4;9,2;9,2;8,2;8,8;7,8;11;8,2;7,8;8,8;8;9,4;9,2;7,8;8,6;7,2;10;8,2;8,2;9,8;10;9;9;9,6;8,4;8,4;8,2;8,4;9,8;10
15/02/2022;3;8,8;9,8;9,6;7,6;8;9,6;8,6;9,6;8,6;9,6;7,4;7,8;7,2;9,8;9,6;11;7,6;8,4;8,2;9,4;11;9,2;8,4;9;9,4;7;6,8;11;8;8,6;7;8
15/02/2022;4;7,8;8,6;0,8;8,2;9,4;7,8;10;7,4;7,2;7,2;9,6;8;8,4;8,2;8;10;8,4;7,6;7,6;7,6;9,2;7,6;8;7,8;9,4;10;8;9,4;8,8;8,4;7,6;9,2
15/02/2022;5;7,6;6,6;7,2;7,8;7,4;6,8;6,6;9,6;6,6;8,2;6,6;7,6;7,2;7,2;7;8,2;6,6;7,4;8;6,8;6,6;6,2;8,6;7,8;10;10;7;7,2;6,8;8,8;8,2;7,8
15/02/2022;6;7,4;6,8;7,2;8,2;7,8;8,4;8;8,2;7;12;8,2;10;7;10;11;8,6;8,4;7,4;7,8;8,8;8;10;9,2;9;7,6;8,2;7,2;7,4;8,8;8,8;7,4;8,6
18/02/2022;3;7;7,6;7,6;7,4;6,8;6,8;6,6;6,8;6,6;8,6;6,8;7,4;6,8;7,4;7,6;7,8;6,8;6,6;6,8;6,8;8;7,2;6,8;6,8;7,4;7,4;7,6;7,8;9,2;7,4;7,6;6,8
18/02/2022;4;8,4;6,8;7,4;6,6;6,8;6,8;8;7,6;7;7,4;7,2;8,4;8,6;6,8;7;8,4;6,8;7,4;6,6;6,8;6,8;8;7,8;7,6;8,4;6,8;7,6;7,4;7;6,8;9,6;8,2
18/02/2022;5;7,8;8;7;6,6;6,8;6,8;8;7,8;7,6;8,4;6,8;7,6;6,8;6,8;8;7,8;7,8;7,6;8,4;6,8;7,6;6,8;7,2;7,4;8,4;6,8;7,6;7,4;6,8;7,6;8,4;6,8
18/02/2022;6;8,2;7,6;7;6,8;8,6;7;7,2;7,8;9;7;6,8;6,8;8,4;7,4;7,6;8,6;8,2;7,8;7;7,2;7,8;8;7,6;8,4;9,8;6,6;7,4;6,8;7;7,6;7,4;7,8
21/02/2022;3;6,6;8,8;7,8;6,6;7,8;7,6;6,8;7,6;6,2;7,6;8,2;7,8;8,2;7,8;8,2;6,8;6,6;7;6,8;6,8;7;8,8;11;6,6;6,6;6,2;7,2;6,8;7;12;7,2;7,4
21/02/2022;4;6,8;7,4;6,8;6,2;6,6;7,6;8,2;7,6;8,8;6,2;7;6,6;6,6;7,2;7;8;6,8;6,8;6,6;7;10;8,8;7;7,2;6,8;8,4;6,6;6,8;7,4;6,2;8,4;8,4
21/02/2022;5;7,6;7;8,8;9,4;7,4;6,8;7;7,8;7,6;7,2;7,6;7,2;7,6;7,2;7,6;6,8;6,8;6,8;9;8;7,2;7,4;7;7,4;7,2;6,6;8,6;7;6,8;7,8;7,6;8,6
21/02/2022;6;7,2;9;8,4;9,4;8,6;9;8;8,8;9,6;16;10;11;9,4;7,8;8,2;8;9,2;8,8;7,2;7;8,6;7,2;8,4;8,2;7;7,2;7;9,6;7,2;7;8,8;9
21/02/2022;5;8,2;8,6;18;7,8;7,6;7,4;8,2;8;11;7,8;9;8;10;9,6;9,2;8,2;7,6;10;7,4;9;7,4;10;7,4;10;8;9;8;7;12;8,6;9;7,2
21/02/2022;6;8;8;7,8;8,8;7,8;16;7,4;7,8;9;8,2;8,4;8,6;8;7,8;8,2;7,6;8,4;8,6;8;8;7,8;8,8;7,8;14;7,4;8,8;7,6;8,4;8,2;8,2;7,8;8,2
22/02/2022;3;6,8;7,4;7,8;7,6;8,4;6,8;7,4;6,8;6,8;7;7,6;7,8;7,6;9,2;7;7,6;7,8;7,8;7,6;8,4;6,8;7,4;6,6;6,8;6,8;8;7,6;7;7,8;8,2;8,6;7,6
22/02/2022;4;6,8;7;7,8;8,2;7,8;7,6;8,4;6,8;7,4;6,6;6,8;6,8;8;7,6;7;8;7,6;7;7,4;6,8;7,4;9;7;7,8;6,8;7,4;7,8;7,6;8,4;6,8;7,4;7,8
22/02/2022;5;7,8;6,8;8;7,6;7;8;7,6;7;7,4;6,8;7,6;7,6;9,4;8,6;8;7,6;7,8;6,8;7,4;8,8;6,8;7,6;8,4;6,8;7,4;6,8;6,8;7;7,6;7,8;6,8;8,4
22/02/2022;6;6,8;8,4;9,4;6,8;6,8;6,8;7;6,8;6,6;7,2;7,2;7;6,8;7,2;7;6,8;9,8;6,8;7,6;8,2;6,6;6,8;7,4;6,6;7,4;6,6;6,6;8,2;8;6,8;6,8;6,8
23/02/2022;3;7,4;6,8;7,6;7,6;9,4;8,6;8;7,6;7,8;6,8;7,4;8,6;6,8;7,4;6,8;6,8;8,4;6,8;7,4;7,2;8,2;6,8;7,6;7,6;9,2;7;7,6;7,8;7,8;8;8,2;7
23/02/2022;4;8,6;8,2;6,8;6,8;6,8;8;6,8;8;7,6;8,2;8,4;7,6;8,4;7,2;6,8;7;6,8;7;7,8;6,8;6,8;8;9,8;7;6,8;7;9;7,4;7;7,4;6,8;7
23/02/2022;5;8,2;8,2;8,2;8,4;7;7;7,2;7;7;7,2;6,8;9,2;6,8;7,2;7,6;7;6,8;7,6;7;6,8;8,6;8,4;7,6;7;7,8;8,6;6,8;6,8;6,8;6,8;8,4;8,2
23/02/2022;6;6,8;6,8;6,8;6,8;8;7,6;7;7,4;7,6;7;6,8;6,8;8;7,8;9;6,8;6,8;7,4;7,4;7,6;7,6;7,6;8,4;6,8;7,6;8,4;9;7,6;7;8,2;6,8;7,4
24/02/2022;1;6;6;6;6;6;6,2;6,6;7;6,2;6,2;6,8;6;6;6;6;6;6;6;6;6;6;6;6,2;6,4;6,6;7,2;6;6;6;6;6,2;6
